nuclides,reactions,groups,xs
Ru100,"(n,3n)",32,0.0
Ru100,"(n,3n)",33,0.0
Ru100,"(n,3n)",34,0.0
Ru100,"(n,3n)",35,0.0
Ru100,"(n,3n)",36,0.0
Ru100,"(n,3n)",37,0.0
Ru100,"(n,3n)",38,0.0
Ru100,"(n,3n)",39,0.0
Ru100,"(n,3n)",40,1.7564118715416563e-05
Ru100,"(n,4n)",1,0.0
Ru100,"(n,4n)",2,0.0
Ru100,"(n,4n)",3,0.0
Ru100,"(n,4n)",4,0.0
Ru100,"(n,4n)",5,0.0
Ru100,"(n,4n)",6,0.0
Ru100,"(n,4n)",7,0.0
Ru100,"(n,4n)",8,0.0
Ru100,"(n,4n)",9,0.0
Ru100,"(n,4n)",10,0.0
Ru100,"(n,4n)",11,0.0
Ru100,"(n,4n)",12,0.0
Ru100,"(n,4n)",13,0.0
Ru100,"(n,4n)",14,0.0
Ru100,"(n,4n)",15,0.0
Ru100,"(n,4n)",16,0.0
Ru100,"(n,4n)",17,0.0
Ru100,"(n,4n)",18,0.0
Ru100,"(n,4n)",19,0.0
Ru100,"(n,4n)",20,0.0
Ru100,"(n,4n)",21,0.0
Ru100,"(n,4n)",22,0.0
Ru100,"(n,4n)",23,0.0
Ru100,"(n,4n)",24,0.0
Ru100,"(n,4n)",25,0.0
Ru100,"(n,4n)",26,0.0
Ru100,"(n,4n)",27,0.0
Ru100,"(n,4n)",28,0.0
Ru100,"(n,4n)",29,0.0
Ru100,"(n,4n)",30,0.0
Ru100,"(n,4n)",31,0.0
Ru100,"(n,4n)",32,0.0
Ru100,"(n,4n)",33,0.0
Ru100,"(n,4n)",34,0.0
Ru100,"(n,4n)",35,0.0
Ru100,"(n,4n)",36,0.0
Ru100,"(n,4n)",37,0.0
Ru100,"(n,4n)",38,0.0
Ru100,"(n,4n)",39,0.0
Ru100,"(n,4n)",40,0.0
Ru100,fission,1,0.0
Ru100,fission,2,0.0
Ru100,fission,3,0.0
Ru100,fission,4,0.0
Ru100,fission,5,0.0
Ru100,fission,6,0.0
Ru100,fission,7,0.0
Ru100,fission,8,0.0
Ru100,fission,9,0.0
Ru100,fission,10,0.0
Ru100,fission,11,0.0
Ru100,fission,12,0.0
Ru100,fission,13,0.0
Ru100,fission,14,0.0
Ru100,fission,15,0.0
Ru100,fission,16,0.0
Ru100,fission,17,0.0
Ru100,fission,18,0.0
Ru100,fission,19,0.0
Ru100,fission,20,0.0
Ru100,fission,21,0.0
Ru100,fission,22,0.0
Ru100,fission,23,0.0
Ru100,fission,24,0.0
Ru100,fission,25,0.0
Ru100,fission,26,0.0
Ru100,fission,27,0.0
Ru100,fission,28,0.0
Ru100,fission,29,0.0
Ru100,fission,30,0.0
Ru100,fission,31,0.0
Ru100,fission,32,0.0
Ru100,fission,33,0.0
Ru100,fission,34,0.0
Ru100,fission,35,0.0
Ru100,fission,36,0.0
Ru100,fission,37,0.0
Ru100,fission,38,0.0
Ru100,fission,39,0.0
Ru100,fission,40,0.0
Ru101,"(n,gamma)",1,8.931837554126844
Ru101,"(n,gamma)",2,5.564145699150565
Ru101,"(n,gamma)",3,4.396679940256065
Ru101,"(n,gamma)",4,3.739733490963828
Ru101,"(n,gamma)",5,3.194073222211584
Ru101,"(n,gamma)",6,2.79237237513632
Ru101,"(n,gamma)",7,2.438933562413017
Ru101,"(n,gamma)",8,2.1068484702435315
Ru101,"(n,gamma)",9,1.883827415811884
Ru101,"(n,gamma)",10,1.6917653884691581
Ru101,"(n,gamma)",11,1.5102308419528359
Ru101,"(n,gamma)",12,1.2497414684794315
Ru101,"(n,gamma)",13,1.0160831156698102
Ru101,"(n,gamma)",14,0.9236069368039904
Ru101,"(n,gamma)",15,0.8966340050831315
Ru101,"(n,gamma)",16,0.8826820014190627
Ru101,"(n,gamma)",17,0.8598544161567305
Ru101,"(n,gamma)",18,0.8379113529597947
Ru101,"(n,gamma)",19,0.8084688673696273
Ru101,"(n,gamma)",20,0.7654409042449619
Ru101,"(n,gamma)",21,0.713691911411054
Ru101,"(n,gamma)",22,0.6705322335070828
Ru101,"(n,gamma)",23,0.6334760824885736
Ru101,"(n,gamma)",24,0.5937656015071239
Ru101,"(n,gamma)",25,0.5674350192445605
Ru101,"(n,gamma)",26,0.643716443705718
Ru101,"(n,gamma)",27,83.07383104926555
Ru101,"(n,gamma)",28,11.065320726194658
Ru101,"(n,gamma)",29,36.76187070647952
Ru101,"(n,gamma)",30,16.030946147635802
Ru101,"(n,gamma)",31,5.777626597888916
Ru101,"(n,gamma)",32,1.9146832335809412
Ru101,"(n,gamma)",33,0.9796078670348677
Ru101,"(n,gamma)",34,0.27439960246656303
Ru101,"(n,gamma)",35,0.0975587037441716
Ru101,"(n,gamma)",36,0.05715897134560181
Ru101,"(n,gamma)",37,0.029671808868772208
Ru101,"(n,gamma)",38,0.01461165051161181
Ru101,"(n,gamma)",39,0.005477764330439142
Ru101,"(n,gamma)",40,0.0014485604497868456
Ru101,"(n,2n)",1,0.0
Ru101,"(n,2n)",2,0.0
Ru101,"(n,2n)",3,0.0
Ru101,"(n,2n)",4,0.0
Ru101,"(n,2n)",5,0.0
Ru101,"(n,2n)",6,0.0
Ru101,"(n,2n)",7,0.0
Ru101,"(n,2n)",8,0.0
Ru101,"(n,2n)",9,0.0
Ru101,"(n,2n)",10,0.0
Ru101,"(n,2n)",11,0.0
Ru101,"(n,2n)",12,0.0
Ru101,"(n,2n)",13,0.0
Ru101,"(n,2n)",14,0.0
Ru101,"(n,2n)",15,0.0
Ru101,"(n,2n)",16,0.0
Ru101,"(n,2n)",17,0.0
Ru101,"(n,2n)",18,0.0
Ru101,"(n,2n)",19,0.0
Ru101,"(n,2n)",20,0.0
Ru101,"(n,2n)",21,0.0
Ru101,"(n,2n)",22,0.0
Ru101,"(n,2n)",23,0.0
Ru101,"(n,2n)",24,0.0
Ru101,"(n,2n)",25,0.0
Ru101,"(n,2n)",26,0.0
Ru101,"(n,2n)",27,0.0
Ru101,"(n,2n)",28,0.0
Ru101,"(n,2n)",29,0.0
Ru101,"(n,2n)",30,0.0
Ru101,"(n,2n)",31,0.0
Ru101,"(n,2n)",32,0.0
Ru101,"(n,2n)",33,0.0
Ru101,"(n,2n)",34,0.0
Ru101,"(n,2n)",35,0.0
Ru101,"(n,2n)",36,0.0
Ru101,"(n,2n)",37,0.0
Ru101,"(n,2n)",38,0.0
Ru101,"(n,2n)",39,0.0
Ru101,"(n,2n)",40,0.1761035960268869
Ru101,"(n,p)",1,0.0
Ru101,"(n,p)",2,0.0
Ru101,"(n,p)",3,0.0
Ru101,"(n,p)",4,0.0
Ru101,"(n,p)",5,0.0
Ru101,"(n,p)",6,0.0
Ru101,"(n,p)",7,0.0
Ru101,"(n,p)",8,0.0
Ru101,"(n,p)",9,0.0
Ru101,"(n,p)",10,0.0
Ru101,"(n,p)",11,0.0
Ru101,"(n,p)",12,0.0
Ru101,"(n,p)",13,0.0
Ru101,"(n,p)",14,0.0
Ru101,"(n,p)",15,0.0
Ru101,"(n,p)",16,0.0
Ru101,"(n,p)",17,0.0
Ru101,"(n,p)",18,0.0
Ru101,"(n,p)",19,0.0
Ru101,"(n,p)",20,0.0
Ru101,"(n,p)",21,0.0
Ru101,"(n,p)",22,0.0
Ru101,"(n,p)",23,0.0
Ru101,"(n,p)",24,0.0
Ru101,"(n,p)",25,0.0
Ru101,"(n,p)",26,0.0
Ru101,"(n,p)",27,0.0
Ru101,"(n,p)",28,0.0
Ru101,"(n,p)",29,0.0
Ru101,"(n,p)",30,0.0
Ru101,"(n,p)",31,0.0
Ru101,"(n,p)",32,0.0
Ru101,"(n,p)",33,0.0
Ru101,"(n,p)",34,0.0
Ru101,"(n,p)",35,0.0
Ru101,"(n,p)",36,0.0
Ru101,"(n,p)",37,2.3748855563827246e-10
Ru101,"(n,p)",38,8.52952574494676e-07
Ru101,"(n,p)",39,3.576625582561654e-05
Ru101,"(n,p)",40,0.0007570734185162878
Ru101,"(n,a)",1,0.0
Ru101,"(n,a)",2,0.0
Ru101,"(n,a)",3,0.0
Ru101,"(n,a)",4,0.0
Ru101,"(n,a)",5,0.0
Ru101,"(n,a)",6,0.0
Ru101,"(n,a)",7,0.0
Ru101,"(n,a)",8,0.0
Ru101,"(n,a)",9,0.0
Ru101,"(n,a)",10,0.0
Ru101,"(n,a)",11,0.0
Ru101,"(n,a)",12,0.0
Ru101,"(n,a)",13,0.0
Ru101,"(n,a)",14,0.0
Ru101,"(n,a)",15,0.0
Ru101,"(n,a)",16,0.0
Ru101,"(n,a)",17,0.0
Ru101,"(n,a)",18,0.0
Ru101,"(n,a)",19,0.0
Ru101,"(n,a)",20,0.0
Ru101,"(n,a)",21,0.0
Ru101,"(n,a)",22,0.0
Ru101,"(n,a)",23,0.0
Ru101,"(n,a)",24,0.0
Ru101,"(n,a)",25,0.0
Ru101,"(n,a)",26,0.0
Ru101,"(n,a)",27,0.0
Ru101,"(n,a)",28,0.0
Ru101,"(n,a)",29,0.0
Ru101,"(n,a)",30,0.0
Ru101,"(n,a)",31,0.0
Ru101,"(n,a)",32,0.0
Ru101,"(n,a)",33,3.496126888166563e-08
Ru101,"(n,a)",34,7.009688124895219e-07
Ru101,"(n,a)",35,8.314602460633075e-07
Ru101,"(n,a)",36,1.3364500464153315e-06
Ru101,"(n,a)",37,3.5721389711485337e-06
Ru101,"(n,a)",38,1.3642935088651185e-05
Ru101,"(n,a)",39,6.828938207999444e-05
Ru101,"(n,a)",40,0.0004421157740240245
Ru101,"(n,3n)",1,0.0
Ru101,"(n,3n)",2,0.0
Ru101,"(n,3n)",3,0.0
Ru101,"(n,3n)",4,0.0
Ru101,"(n,3n)",5,0.0
Ru101,"(n,3n)",6,0.0
Ru101,"(n,3n)",7,0.0
Ru101,"(n,3n)",8,0.0
Ru101,"(n,3n)",9,0.0
Ru101,"(n,3n)",10,0.0
Ru101,"(n,3n)",11,0.0
Ru101,"(n,3n)",12,0.0
Ru101,"(n,3n)",13,0.0
Ru101,"(n,3n)",14,0.0
Ru101,"(n,3n)",15,0.0
Ru101,"(n,3n)",16,0.0
Ru101,"(n,3n)",17,0.0
Ru101,"(n,3n)",18,0.0
Ru101,"(n,3n)",19,0.0
Ru101,"(n,3n)",20,0.0
Ru101,"(n,3n)",21,0.0
Ru101,"(n,3n)",22,0.0
Ru101,"(n,3n)",23,0.0
Ru101,"(n,3n)",24,0.0
Ru101,"(n,3n)",25,0.0
Ru101,"(n,3n)",26,0.0
Ru101,"(n,3n)",27,0.0
Ru101,"(n,3n)",28,0.0
Ru101,"(n,3n)",29,0.0
Ru101,"(n,3n)",30,0.0
Ru101,"(n,3n)",31,0.0
Ru101,"(n,3n)",32,0.0
Ru101,"(n,3n)",33,0.0
Ru101,"(n,3n)",34,0.0
Ru101,"(n,3n)",35,0.0
Ru101,"(n,3n)",36,0.0
Ru101,"(n,3n)",37,0.0
Ru101,"(n,3n)",38,0.0
Ru101,"(n,3n)",39,0.0
Ru101,"(n,3n)",40,7.74442191613662e-06
Ru101,"(n,4n)",1,0.0
Ru101,"(n,4n)",2,0.0
Ru101,"(n,4n)",3,0.0
Ru101,"(n,4n)",4,0.0
Ru101,"(n,4n)",5,0.0
Ru101,"(n,4n)",6,0.0
Ru101,"(n,4n)",7,0.0
Ru101,"(n,4n)",8,0.0
Ru101,"(n,4n)",9,0.0
Ru101,"(n,4n)",10,0.0
Ru101,"(n,4n)",11,0.0
Ru101,"(n,4n)",12,0.0
Ru101,"(n,4n)",13,0.0
Ru101,"(n,4n)",14,0.0
Ru101,"(n,4n)",15,0.0
Ru101,"(n,4n)",16,0.0
Ru101,"(n,4n)",17,0.0
Ru101,"(n,4n)",18,0.0
Ru101,"(n,4n)",19,0.0
Ru101,"(n,4n)",20,0.0
Ru101,"(n,4n)",21,0.0
Ru101,"(n,4n)",22,0.0
Ru101,"(n,4n)",23,0.0
Ru101,"(n,4n)",24,0.0
Ru101,"(n,4n)",25,0.0
Ru101,"(n,4n)",26,0.0
Ru101,"(n,4n)",27,0.0
Ru101,"(n,4n)",28,0.0
Ru101,"(n,4n)",29,0.0
Ru101,"(n,4n)",30,0.0
Ru101,"(n,4n)",31,0.0
Ru101,"(n,4n)",32,0.0
Ru101,"(n,4n)",33,0.0
Ru101,"(n,4n)",34,0.0
Ru101,"(n,4n)",35,0.0
Ru101,"(n,4n)",36,0.0
Ru101,"(n,4n)",37,0.0
Ru101,"(n,4n)",38,0.0
Ru101,"(n,4n)",39,0.0
Ru101,"(n,4n)",40,0.0
Ru101,fission,1,0.0
Ru101,fission,2,0.0
Ru101,fission,3,0.0
Ru101,fission,4,0.0
Ru101,fission,5,0.0
Ru101,fission,6,0.0
Ru101,fission,7,0.0
Ru101,fission,8,0.0
Ru101,fission,9,0.0
Ru101,fission,10,0.0
Ru101,fission,11,0.0
Ru101,fission,12,0.0
Ru101,fission,13,0.0
Ru101,fission,14,0.0
Ru101,fission,15,0.0
Ru101,fission,16,0.0
Ru101,fission,17,0.0
Ru101,fission,18,0.0
Ru101,fission,19,0.0
Ru101,fission,20,0.0
Ru101,fission,21,0.0
Ru101,fission,22,0.0
Ru101,fission,23,0.0
Ru101,fission,24,0.0
Ru101,fission,25,0.0
Ru101,fission,26,0.0
Ru101,fission,27,0.0
Ru101,fission,28,0.0
Ru101,fission,29,0.0
Ru101,fission,30,0.0
Ru101,fission,31,0.0
Ru101,fission,32,0.0
Ru101,fission,33,0.0
Ru101,fission,34,0.0
Ru101,fission,35,0.0
Ru101,fission,36,0.0
Ru101,fission,37,0.0
Ru101,fission,38,0.0
Ru101,fission,39,0.0
Ru101,fission,40,0.0
Ru102,"(n,gamma)",1,2.1729695178779673
Ru102,"(n,gamma)",2,1.3526076174017019
Ru102,"(n,gamma)",3,1.067977662021171
Ru102,"(n,gamma)",4,0.9076645614684784
Ru102,"(n,gamma)",5,0.7743861540385236
Ru102,"(n,gamma)",6,0.6761560864388271
Ru102,"(n,gamma)",7,0.5895861650332535
Ru102,"(n,gamma)",8,0.5080894008963004
Ru102,"(n,gamma)",9,0.45321081076767195
Ru102,"(n,gamma)",10,0.4058097239965708
Ru102,"(n,gamma)",11,0.3608389934216895
Ru102,"(n,gamma)",12,0.29574583132458154
Ru102,"(n,gamma)",13,0.23660180193250097
Ru102,"(n,gamma)",14,0.2127308732255521
Ru102,"(n,gamma)",15,0.20568340959733808
Ru102,"(n,gamma)",16,0.2020199544795308
Ru102,"(n,gamma)",17,0.19599318361181386
Ru102,"(n,gamma)",18,0.1901451523360957
Ru102,"(n,gamma)",19,0.1821781949013398
Ru102,"(n,gamma)",20,0.17052659998435915
Ru102,"(n,gamma)",21,0.15598994463821284
Ru102,"(n,gamma)",22,0.14335527993863434
Ru102,"(n,gamma)",23,0.1317482356433635
Ru102,"(n,gamma)",24,0.11776721574059212
Ru102,"(n,gamma)",25,0.10585199655626087
Ru102,"(n,gamma)",26,0.4702166193382968
Ru102,"(n,gamma)",27,0.29056297056499136
Ru102,"(n,gamma)",28,0.12220962538728347
Ru102,"(n,gamma)",29,3.1239769915007813
Ru102,"(n,gamma)",30,0.01749653569802776
Ru102,"(n,gamma)",31,0.5342944099613951
Ru102,"(n,gamma)",32,0.4815517695286787
Ru102,"(n,gamma)",33,0.19736667529708835
Ru102,"(n,gamma)",34,0.08017683095053058
Ru102,"(n,gamma)",35,0.05612224529102984
Ru102,"(n,gamma)",36,0.04801424178741913
Ru102,"(n,gamma)",37,0.036561284069932705
Ru102,"(n,gamma)",38,0.02818446279726932
Ru102,"(n,gamma)",39,0.012943065359639025
Ru102,"(n,gamma)",40,0.002334204384675144
Ru102,"(n,2n)",1,0.0
Ru102,"(n,2n)",2,0.0
Ru102,"(n,2n)",3,0.0
Ru102,"(n,2n)",4,0.0
Ru102,"(n,2n)",5,0.0
Ru102,"(n,2n)",6,0.0
Ru102,"(n,2n)",7,0.0
Ru102,"(n,2n)",8,0.0
Ru102,"(n,2n)",9,0.0
Ru102,"(n,2n)",10,0.0
Ru102,"(n,2n)",11,0.0
Ru102,"(n,2n)",12,0.0
Ru102,"(n,2n)",13,0.0
Ru102,"(n,2n)",14,0.0
Ru102,"(n,2n)",15,0.0
Ru102,"(n,2n)",16,0.0
Ru102,"(n,2n)",17,0.0
Ru102,"(n,2n)",18,0.0
Ru102,"(n,2n)",19,0.0
Ru102,"(n,2n)",20,0.0
Ru102,"(n,2n)",21,0.0
Ru102,"(n,2n)",22,0.0
Ru102,"(n,2n)",23,0.0
Ru102,"(n,2n)",24,0.0
Ru102,"(n,2n)",25,0.0
Ru102,"(n,2n)",26,0.0
Ru102,"(n,2n)",27,0.0
Ru102,"(n,2n)",28,0.0
Ru102,"(n,2n)",29,0.0
Ru102,"(n,2n)",30,0.0
Ru102,"(n,2n)",31,0.0
Ru102,"(n,2n)",32,0.0
Ru102,"(n,2n)",33,0.0
Ru102,"(n,2n)",34,0.0
Ru102,"(n,2n)",35,0.0
Ru102,"(n,2n)",36,0.0
Ru102,"(n,2n)",37,0.0
Ru102,"(n,2n)",38,0.0
Ru102,"(n,2n)",39,0.0
Ru102,"(n,2n)",40,0.031446081302538696
Ru102,"(n,p)",1,0.0
Ru102,"(n,p)",2,0.0
Ru102,"(n,p)",3,0.0
Ru102,"(n,p)",4,0.0
Ru102,"(n,p)",5,0.0
Ru102,"(n,p)",6,0.0
Ru102,"(n,p)",7,0.0
Ru102,"(n,p)",8,0.0
Ru102,"(n,p)",9,0.0
Ru102,"(n,p)",10,0.0
Ru102,"(n,p)",11,0.0
Ru102,"(n,p)",12,0.0
Ru102,"(n,p)",13,0.0
Ru102,"(n,p)",14,0.0
Ru102,"(n,p)",15,0.0
Ru102,"(n,p)",16,0.0
Ru102,"(n,p)",17,0.0
Ru102,"(n,p)",18,0.0
Ru102,"(n,p)",19,0.0
Ru102,"(n,p)",20,0.0
Ru102,"(n,p)",21,0.0
Ru102,"(n,p)",22,0.0
Ru102,"(n,p)",23,0.0
Ru102,"(n,p)",24,0.0
Ru102,"(n,p)",25,0.0
Ru102,"(n,p)",26,0.0
Ru102,"(n,p)",27,0.0
Ru102,"(n,p)",28,0.0
Ru102,"(n,p)",29,0.0
Ru102,"(n,p)",30,0.0
Ru102,"(n,p)",31,0.0
Ru102,"(n,p)",32,0.0
Ru102,"(n,p)",33,0.0
Ru102,"(n,p)",34,0.0
Ru102,"(n,p)",35,0.0
Ru102,"(n,p)",36,0.0
Ru102,"(n,p)",37,0.0
Ru102,"(n,p)",38,0.0
Ru102,"(n,p)",39,0.0
Ru102,"(n,p)",40,9.825010548910362e-05
Ru102,"(n,a)",1,0.0
Ru102,"(n,a)",2,0.0
Ru102,"(n,a)",3,0.0
Ru102,"(n,a)",4,0.0
Ru102,"(n,a)",5,0.0
Ru102,"(n,a)",6,0.0
Ru102,"(n,a)",7,0.0
Ru102,"(n,a)",8,0.0
Ru102,"(n,a)",9,0.0
Ru102,"(n,a)",10,0.0
Ru102,"(n,a)",11,0.0
Ru102,"(n,a)",12,0.0
Ru102,"(n,a)",13,0.0
Ru102,"(n,a)",14,0.0
Ru102,"(n,a)",15,0.0
Ru102,"(n,a)",16,0.0
Ru102,"(n,a)",17,0.0
Ru102,"(n,a)",18,0.0
Ru102,"(n,a)",19,0.0
Ru102,"(n,a)",20,0.0
Ru102,"(n,a)",21,0.0
Ru102,"(n,a)",22,0.0
Ru102,"(n,a)",23,0.0
Ru102,"(n,a)",24,0.0
Ru102,"(n,a)",25,0.0
Ru102,"(n,a)",26,0.0
Ru102,"(n,a)",27,0.0
Ru102,"(n,a)",28,0.0
Ru102,"(n,a)",29,0.0
Ru102,"(n,a)",30,0.0
Ru102,"(n,a)",31,0.0
Ru102,"(n,a)",32,0.0
Ru102,"(n,a)",33,0.0
Ru102,"(n,a)",34,4.904212795025946e-07
Ru102,"(n,a)",35,2.1548529740503622e-06
Ru102,"(n,a)",36,3.438895770891504e-06
Ru102,"(n,a)",37,5.701364808604155e-06
Ru102,"(n,a)",38,1.1233241479927584e-05
Ru102,"(n,a)",39,3.699542406433512e-05
Ru102,"(n,a)",40,0.0003184323696486934
Ru102,"(n,3n)",1,0.0
Ru102,"(n,3n)",2,0.0
Ru102,"(n,3n)",3,0.0
Ru102,"(n,3n)",4,0.0
Ru102,"(n,3n)",5,0.0
Ru102,"(n,3n)",6,0.0
Ru102,"(n,3n)",7,0.0
Ru102,"(n,3n)",8,0.0
Ru102,"(n,3n)",9,0.0
Ru102,"(n,3n)",10,0.0
Ru102,"(n,3n)",11,0.0
Ru102,"(n,3n)",12,0.0
Ru102,"(n,3n)",13,0.0
Ru102,"(n,3n)",14,0.0
Ru102,"(n,3n)",15,0.0
Ru102,"(n,3n)",16,0.0
Ru102,"(n,3n)",17,0.0
Ru102,"(n,3n)",18,0.0
Ru102,"(n,3n)",19,0.0
Ru102,"(n,3n)",20,0.0
Ru102,"(n,3n)",21,0.0
Ru102,"(n,3n)",22,0.0
Ru102,"(n,3n)",23,0.0
Ru102,"(n,3n)",24,0.0
Ru102,"(n,3n)",25,0.0
Ru102,"(n,3n)",26,0.0
Ru102,"(n,3n)",27,0.0
Ru102,"(n,3n)",28,0.0
Ru102,"(n,3n)",29,0.0
Ru102,"(n,3n)",30,0.0
Ru102,"(n,3n)",31,0.0
Ru102,"(n,3n)",32,0.0
Ru102,"(n,3n)",33,0.0
Ru102,"(n,3n)",34,0.0
Ru102,"(n,3n)",35,0.0
Ru102,"(n,3n)",36,0.0
Ru102,"(n,3n)",37,0.0
Ru102,"(n,3n)",38,0.0
Ru102,"(n,3n)",39,0.0
Ru102,"(n,3n)",40,1.675856036502551e-05
Ru102,"(n,4n)",1,0.0
Ru102,"(n,4n)",2,0.0
Ru102,"(n,4n)",3,0.0
Ru102,"(n,4n)",4,0.0
Ru102,"(n,4n)",5,0.0
Ru102,"(n,4n)",6,0.0
Ru102,"(n,4n)",7,0.0
Ru102,"(n,4n)",8,0.0
Ru102,"(n,4n)",9,0.0
Ru102,"(n,4n)",10,0.0
Ru102,"(n,4n)",11,0.0
Ru102,"(n,4n)",12,0.0
Ru102,"(n,4n)",13,0.0
Ru102,"(n,4n)",14,0.0
Ru102,"(n,4n)",15,0.0
Ru102,"(n,4n)",16,0.0
Ru102,"(n,4n)",17,0.0
Ru102,"(n,4n)",18,0.0
Ru102,"(n,4n)",19,0.0
Ru102,"(n,4n)",20,0.0
Ru102,"(n,4n)",21,0.0
Ru102,"(n,4n)",22,0.0
Ru102,"(n,4n)",23,0.0
Ru102,"(n,4n)",24,0.0
Ru102,"(n,4n)",25,0.0
Ru102,"(n,4n)",26,0.0
Ru102,"(n,4n)",27,0.0
Ru102,"(n,4n)",28,0.0
Ru102,"(n,4n)",29,0.0
Ru102,"(n,4n)",30,0.0
Ru102,"(n,4n)",31,0.0
Ru102,"(n,4n)",32,0.0
Ru102,"(n,4n)",33,0.0
Ru102,"(n,4n)",34,0.0
Ru102,"(n,4n)",35,0.0
Ru102,"(n,4n)",36,0.0
Ru102,"(n,4n)",37,0.0
Ru102,"(n,4n)",38,0.0
Ru102,"(n,4n)",39,0.0
Ru102,"(n,4n)",40,0.0
Ru102,fission,1,0.0
Ru102,fission,2,0.0
Ru102,fission,3,0.0
Ru102,fission,4,0.0
Ru102,fission,5,0.0
Ru102,fission,6,0.0
Ru102,fission,7,0.0
Ru102,fission,8,0.0
Ru102,fission,9,0.0
Ru102,fission,10,0.0
Ru102,fission,11,0.0
Ru102,fission,12,0.0
Ru102,fission,13,0.0
Ru102,fission,14,0.0
Ru102,fission,15,0.0
Ru102,fission,16,0.0
Ru102,fission,17,0.0
Ru102,fission,18,0.0
Ru102,fission,19,0.0
Ru102,fission,20,0.0
Ru102,fission,21,0.0
Ru102,fission,22,0.0
Ru102,fission,23,0.0
Ru102,fission,24,0.0
Ru102,fission,25,0.0
Ru102,fission,26,0.0
Ru102,fission,27,0.0
Ru102,fission,28,0.0
Ru102,fission,29,0.0
Ru102,fission,30,0.0
Ru102,fission,31,0.0
Ru102,fission,32,0.0
Ru102,fission,33,0.0
Ru102,fission,34,0.0
Ru102,fission,35,0.0
Ru102,fission,36,0.0
Ru102,fission,37,0.0
Ru102,fission,38,0.0
Ru102,fission,39,0.0
Ru102,fission,40,0.0
Ru103,"(n,gamma)",1,2.00165920546178
Ru103,"(n,gamma)",2,1.2477271343260972
Ru103,"(n,gamma)",3,0.9865535973102367
Ru103,"(n,gamma)",4,0.839683144509292
Ru103,"(n,gamma)",5,0.7177938562104591
Ru103,"(n,gamma)",6,0.6281489670888121
Ru103,"(n,gamma)",7,0.5493881448845778
Ru103,"(n,gamma)",8,0.4754961830196861
Ru103,"(n,gamma)",9,0.4259834825834326
Ru103,"(n,gamma)",10,0.3834603128176536
Ru103,"(n,gamma)",11,0.34340204079823855
Ru103,"(n,gamma)",12,0.2863744335996071
Ru103,"(n,gamma)",13,0.23591355189723912
Ru103,"(n,gamma)",14,0.21636136519009136
Ru103,"(n,gamma)",15,0.21074216226721862
Ru103,"(n,gamma)",16,0.2078543252876504
Ru103,"(n,gamma)",17,0.20316405120107017
Ru103,"(n,gamma)",18,0.19869427524763733
Ru103,"(n,gamma)",19,0.19279091250097696
Ru103,"(n,gamma)",20,0.18435227309885982
Ru103,"(n,gamma)",21,0.17471956123037785
Ru103,"(n,gamma)",22,0.16735134638009583
Ru103,"(n,gamma)",23,0.162147053005127
Ru103,"(n,gamma)",24,0.15923768061507274
Ru103,"(n,gamma)",25,0.1627229223395678
Ru103,"(n,gamma)",26,4.946777005125903
Ru103,"(n,gamma)",27,0.48695191463774073
Ru103,"(n,gamma)",28,22.020859892650005
Ru103,"(n,gamma)",29,11.483077736660494
Ru103,"(n,gamma)",30,3.820848019786138
Ru103,"(n,gamma)",31,4.494550055940733
Ru103,"(n,gamma)",32,1.40912737492086
Ru103,"(n,gamma)",33,0.6001560335643729
Ru103,"(n,gamma)",34,0.11599272452617201
Ru103,"(n,gamma)",35,0.03277932119768759
Ru103,"(n,gamma)",36,0.01823636863837778
Ru103,"(n,gamma)",37,0.012017169502338589
Ru103,"(n,gamma)",38,0.006625830021312234
Ru103,"(n,gamma)",39,0.0018965767890509796
Ru103,"(n,gamma)",40,0.0005135124267521943
Ru103,"(n,2n)",1,0.0
Ru103,"(n,2n)",2,0.0
Ru103,"(n,2n)",3,0.0
Ru103,"(n,2n)",4,0.0
Ru103,"(n,2n)",5,0.0
Ru103,"(n,2n)",6,0.0
Ru103,"(n,2n)",7,0.0
Ru103,"(n,2n)",8,0.0
Ru103,"(n,2n)",9,0.0
Ru103,"(n,2n)",10,0.0
Ru103,"(n,2n)",11,0.0
Ru103,"(n,2n)",12,0.0
Ru103,"(n,2n)",13,0.0
Ru103,"(n,2n)",14,0.0
Ru103,"(n,2n)",15,0.0
Ru103,"(n,2n)",16,0.0
Ru103,"(n,2n)",17,0.0
Ru103,"(n,2n)",18,0.0
Ru103,"(n,2n)",19,0.0
Ru103,"(n,2n)",20,0.0
Ru103,"(n,2n)",21,0.0
Ru103,"(n,2n)",22,0.0
Ru103,"(n,2n)",23,0.0
Ru103,"(n,2n)",24,0.0
Ru103,"(n,2n)",25,0.0
Ru103,"(n,2n)",26,0.0
Ru103,"(n,2n)",27,0.0
Ru103,"(n,2n)",28,0.0
Ru103,"(n,2n)",29,0.0
Ru103,"(n,2n)",30,0.0
Ru103,"(n,2n)",31,0.0
Ru103,"(n,2n)",32,0.0
Ru103,"(n,2n)",33,0.0
Ru103,"(n,2n)",34,0.0
Ru103,"(n,2n)",35,0.0
Ru103,"(n,2n)",36,0.0
Ru103,"(n,2n)",37,0.0
Ru103,"(n,2n)",38,0.0
Ru103,"(n,2n)",39,0.0
Ru103,"(n,2n)",40,0.3349776754914164
