nuclides,reactions,groups,xs
La139,fission,1,0.0
La139,fission,2,0.0
La139,fission,3,0.0
La139,fission,4,0.0
La139,fission,5,0.0
La139,fission,6,0.0
La139,fission,7,0.0
La139,fission,8,0.0
La140,"(n,gamma)",1,2.6055341659932436
La140,"(n,gamma)",2,1.4631820324329297
La140,"(n,gamma)",3,0.9903577698937204
La140,"(n,gamma)",4,0.6805675496398578
La140,"(n,gamma)",5,0.3854100974266133
La140,"(n,gamma)",6,8.75004847037463
La140,"(n,gamma)",7,0.06186846440845031
La140,"(n,gamma)",8,0.0014959204575935958
La140,"(n,2n)",1,0.0
La140,"(n,2n)",2,0.0
La140,"(n,2n)",3,0.0
La140,"(n,2n)",4,0.0
La140,"(n,2n)",5,0.0
La140,"(n,2n)",6,0.0
La140,"(n,2n)",7,0.0
La140,"(n,2n)",8,0.025951978991844805
La140,"(n,p)",1,0.0
La140,"(n,p)",2,0.0
La140,"(n,p)",3,0.0
La140,"(n,p)",4,0.0
La140,"(n,p)",5,0.0
La140,"(n,p)",6,0.0
La140,"(n,p)",7,0.0
La140,"(n,p)",8,4.836611478688315e-06
La140,"(n,a)",1,0.0
La140,"(n,a)",2,0.0
La140,"(n,a)",3,0.0
La140,"(n,a)",4,0.0
La140,"(n,a)",5,0.0
La140,"(n,a)",6,0.0007238522947595945
La140,"(n,a)",7,2.61116249715973e-05
La140,"(n,a)",8,3.636936599680589e-05
La140,"(n,3n)",1,0.0
La140,"(n,3n)",2,0.0
La140,"(n,3n)",3,0.0
La140,"(n,3n)",4,0.0
La140,"(n,3n)",5,0.0
La140,"(n,3n)",6,0.0
La140,"(n,3n)",7,0.0
La140,"(n,3n)",8,4.805535558653594e-06
La140,"(n,4n)",1,0.0
La140,"(n,4n)",2,0.0
La140,"(n,4n)",3,0.0
La140,"(n,4n)",4,0.0
La140,"(n,4n)",5,0.0
La140,"(n,4n)",6,0.0
La140,"(n,4n)",7,0.0
La140,"(n,4n)",8,0.0
La140,fission,1,0.0
La140,fission,2,0.0
La140,fission,3,0.0
La140,fission,4,0.0
La140,fission,5,0.0
La140,fission,6,0.0
La140,fission,7,0.0
La140,fission,8,0.0
Ce136,"(n,gamma)",1,7.184606055248937
Ce136,"(n,gamma)",2,4.02103228720999
Ce136,"(n,gamma)",3,2.705168808491468
Ce136,"(n,gamma)",4,1.8347209057563199
Ce136,"(n,gamma)",5,0.9703516521428236
Ce136,"(n,gamma)",6,6.62103172432639
Ce136,"(n,gamma)",7,0.24486376129107792
Ce136,"(n,gamma)",8,0.12949331378250611
Ce136,"(n,2n)",1,0.0
Ce136,"(n,2n)",2,0.0
Ce136,"(n,2n)",3,0.0
Ce136,"(n,2n)",4,0.0
Ce136,"(n,2n)",5,0.0
Ce136,"(n,2n)",6,0.0
Ce136,"(n,2n)",7,0.0
Ce136,"(n,2n)",8,0.0006106515862612868
Ce136,"(n,p)",1,0.0
Ce136,"(n,p)",2,0.0
Ce136,"(n,p)",3,0.0
Ce136,"(n,p)",4,0.0
Ce136,"(n,p)",5,0.0
Ce136,"(n,p)",6,0.0
Ce136,"(n,p)",7,0.0
Ce136,"(n,p)",8,0.00027622482717117264
Ce136,"(n,a)",1,0.0
Ce136,"(n,a)",2,0.0
Ce136,"(n,a)",3,0.0
Ce136,"(n,a)",4,0.0
Ce136,"(n,a)",5,0.0
Ce136,"(n,a)",6,3.703342269704463e-07
Ce136,"(n,a)",7,3.475619371809284e-07
Ce136,"(n,a)",8,7.600699296568716e-05
Ce136,"(n,3n)",1,0.0
Ce136,"(n,3n)",2,0.0
Ce136,"(n,3n)",3,0.0
Ce136,"(n,3n)",4,0.0
Ce136,"(n,3n)",5,0.0
Ce136,"(n,3n)",6,0.0
Ce136,"(n,3n)",7,0.0
Ce136,"(n,3n)",8,1.2928150947992664e-08
Ce136,"(n,4n)",1,0.0
Ce136,"(n,4n)",2,0.0
Ce136,"(n,4n)",3,0.0
Ce136,"(n,4n)",4,0.0
Ce136,"(n,4n)",5,0.0
Ce136,"(n,4n)",6,0.0
Ce136,"(n,4n)",7,0.0
Ce136,"(n,4n)",8,0.0
Ce136,fission,1,0.0
Ce136,fission,2,0.0
Ce136,fission,3,0.0
Ce136,fission,4,0.0
Ce136,fission,5,0.0
Ce136,fission,6,0.0
Ce136,fission,7,0.0
Ce136,fission,8,0.0
Ce138,"(n,gamma)",1,0.9986838268997087
Ce138,"(n,gamma)",2,0.5554596712900328
Ce138,"(n,gamma)",3,0.3695521749875923
Ce138,"(n,gamma)",4,0.24480114323848104
Ce138,"(n,gamma)",5,0.11636972997175603
Ce138,"(n,gamma)",6,1.2266675516967158
Ce138,"(n,gamma)",7,0.15790249889144192
Ce138,"(n,gamma)",8,0.08072382014572721
Ce138,"(n,2n)",1,0.0
Ce138,"(n,2n)",2,0.0
Ce138,"(n,2n)",3,0.0
Ce138,"(n,2n)",4,0.0
Ce138,"(n,2n)",5,0.0
Ce138,"(n,2n)",6,0.0
Ce138,"(n,2n)",7,0.0
Ce138,"(n,2n)",8,0.0007472594938918056
Ce138,"(n,p)",1,0.0
Ce138,"(n,p)",2,0.0
Ce138,"(n,p)",3,0.0
Ce138,"(n,p)",4,0.0
Ce138,"(n,p)",5,0.0
Ce138,"(n,p)",6,0.0
Ce138,"(n,p)",7,0.0
Ce138,"(n,p)",8,5.826244368350087e-05
Ce138,"(n,a)",1,0.0
Ce138,"(n,a)",2,0.0
Ce138,"(n,a)",3,0.0
Ce138,"(n,a)",4,0.0
Ce138,"(n,a)",5,0.0
Ce138,"(n,a)",6,0.0
Ce138,"(n,a)",7,5.586360023167858e-09
Ce138,"(n,a)",8,1.3227426601871937e-05
Ce138,"(n,3n)",1,0.0
Ce138,"(n,3n)",2,0.0
Ce138,"(n,3n)",3,0.0
Ce138,"(n,3n)",4,0.0
Ce138,"(n,3n)",5,0.0
Ce138,"(n,3n)",6,0.0
Ce138,"(n,3n)",7,0.0
Ce138,"(n,3n)",8,3.2566192570487923e-08
Ce138,"(n,4n)",1,0.0
Ce138,"(n,4n)",2,0.0
Ce138,"(n,4n)",3,0.0
Ce138,"(n,4n)",4,0.0
Ce138,"(n,4n)",5,0.0
Ce138,"(n,4n)",6,0.0
Ce138,"(n,4n)",7,0.0
Ce138,"(n,4n)",8,0.0
Ce138,fission,1,0.0
Ce138,fission,2,0.0
Ce138,fission,3,0.0
Ce138,fission,4,0.0
Ce138,fission,5,0.0
Ce138,fission,6,0.0
Ce138,fission,7,0.0
Ce138,fission,8,0.0
Ce139,"(n,gamma)",1,480.7773317321989
Ce139,"(n,gamma)",2,261.65549588483134
Ce139,"(n,gamma)",3,167.58329146859984
Ce139,"(n,gamma)",4,102.73027663618285
Ce139,"(n,gamma)",5,36.8567261245821
Ce139,"(n,gamma)",6,5.481122111076989
Ce139,"(n,gamma)",7,0.2782877321942619
Ce139,"(n,gamma)",8,0.102709221541055
Ce139,"(n,2n)",1,0.0
Ce139,"(n,2n)",2,0.0
Ce139,"(n,2n)",3,0.0
Ce139,"(n,2n)",4,0.0
Ce139,"(n,2n)",5,0.0
Ce139,"(n,2n)",6,0.0
Ce139,"(n,2n)",7,0.0
Ce139,"(n,2n)",8,0.0027694796514705763
Ce139,"(n,p)",1,0.0
Ce139,"(n,p)",2,0.0
Ce139,"(n,p)",3,0.0
Ce139,"(n,p)",4,0.0
Ce139,"(n,p)",5,0.0
Ce139,"(n,p)",6,0.0
Ce139,"(n,p)",7,9.678228355374703e-10
Ce139,"(n,p)",8,8.053988165585849e-05
Ce139,"(n,a)",1,0.0
Ce139,"(n,a)",2,0.0
Ce139,"(n,a)",3,0.0
Ce139,"(n,a)",4,0.0
Ce139,"(n,a)",5,0.0
Ce139,"(n,a)",6,2.0283144471182955e-06
Ce139,"(n,a)",7,9.074948343471814e-07
Ce139,"(n,a)",8,2.6436897567637608e-05
Ce139,"(n,3n)",1,0.0
Ce139,"(n,3n)",2,0.0
Ce139,"(n,3n)",3,0.0
Ce139,"(n,3n)",4,0.0
Ce139,"(n,3n)",5,0.0
Ce139,"(n,3n)",6,0.0
Ce139,"(n,3n)",7,0.0
Ce139,"(n,3n)",8,7.503438130879038e-08
Ce139,"(n,4n)",1,0.0
Ce139,"(n,4n)",2,0.0
Ce139,"(n,4n)",3,0.0
Ce139,"(n,4n)",4,0.0
Ce139,"(n,4n)",5,0.0
Ce139,"(n,4n)",6,0.0
Ce139,"(n,4n)",7,0.0
Ce139,"(n,4n)",8,0.0
Ce139,fission,1,0.0
Ce139,fission,2,0.0
Ce139,fission,3,0.0
Ce139,fission,4,0.0
Ce139,fission,5,0.0
Ce139,fission,6,0.0
Ce139,fission,7,0.0
Ce139,fission,8,0.0
Ce140,"(n,gamma)",1,0.5563861718733918
Ce140,"(n,gamma)",2,0.3112675997491456
Ce140,"(n,gamma)",3,0.20925348461706283
Ce140,"(n,gamma)",4,0.14169397794163863
Ce140,"(n,gamma)",5,0.0742960496261724
Ce140,"(n,gamma)",6,0.012759580607509577
Ce140,"(n,gamma)",7,0.006362497476934169
Ce140,"(n,gamma)",8,0.006554036503219366
Ce140,"(n,2n)",1,0.0
Ce140,"(n,2n)",2,0.0
Ce140,"(n,2n)",3,0.0
Ce140,"(n,2n)",4,0.0
Ce140,"(n,2n)",5,0.0
Ce140,"(n,2n)",6,0.0
Ce140,"(n,2n)",7,0.0
Ce140,"(n,2n)",8,0.0014359286001878017
Ce140,"(n,p)",1,0.0
Ce140,"(n,p)",2,0.0
Ce140,"(n,p)",3,0.0
Ce140,"(n,p)",4,0.0
Ce140,"(n,p)",5,0.0
Ce140,"(n,p)",6,0.0
Ce140,"(n,p)",7,0.0
Ce140,"(n,p)",8,2.732259762000805e-06
Ce140,"(n,a)",1,0.0
Ce140,"(n,a)",2,0.0
Ce140,"(n,a)",3,0.0
Ce140,"(n,a)",4,0.0
Ce140,"(n,a)",5,0.0
Ce140,"(n,a)",6,0.0
Ce140,"(n,a)",7,2.329978283296036e-11
Ce140,"(n,a)",8,4.8694602699562954e-06
Ce140,"(n,3n)",1,0.0
Ce140,"(n,3n)",2,0.0
Ce140,"(n,3n)",3,0.0
Ce140,"(n,3n)",4,0.0
Ce140,"(n,3n)",5,0.0
Ce140,"(n,3n)",6,0.0
Ce140,"(n,3n)",7,0.0
Ce140,"(n,3n)",8,1.121720480676173e-06
Ce140,"(n,4n)",1,0.0
Ce140,"(n,4n)",2,0.0
Ce140,"(n,4n)",3,0.0
Ce140,"(n,4n)",4,0.0
Ce140,"(n,4n)",5,0.0
Ce140,"(n,4n)",6,0.0
Ce140,"(n,4n)",7,0.0
Ce140,"(n,4n)",8,0.0
Ce140,fission,1,0.0
Ce140,fission,2,0.0
Ce140,fission,3,0.0
Ce140,fission,4,0.0
Ce140,fission,5,0.0
Ce140,fission,6,0.0
Ce140,fission,7,0.0
Ce140,fission,8,0.0
Ce141,"(n,gamma)",1,27.940326064202214
Ce141,"(n,gamma)",2,15.569966381894684
Ce141,"(n,gamma)",3,10.395395751218372
Ce141,"(n,gamma)",4,6.941498475956075
Ce141,"(n,gamma)",5,3.5013238780647225
Ce141,"(n,gamma)",6,18.266397211697004
Ce141,"(n,gamma)",7,0.17944834464198212
Ce141,"(n,gamma)",8,0.06231454211052014
Ce141,"(n,2n)",1,0.0
Ce141,"(n,2n)",2,0.0
Ce141,"(n,2n)",3,0.0
Ce141,"(n,2n)",4,0.0
Ce141,"(n,2n)",5,0.0
Ce141,"(n,2n)",6,0.0
Ce141,"(n,2n)",7,0.0
Ce141,"(n,2n)",8,0.024907224089567925
Ce141,"(n,p)",1,0.0
Ce141,"(n,p)",2,0.0
Ce141,"(n,p)",3,0.0
Ce141,"(n,p)",4,0.0
Ce141,"(n,p)",5,0.0
Ce141,"(n,p)",6,0.0
Ce141,"(n,p)",7,0.0
Ce141,"(n,p)",8,3.964757591971131e-06
Ce141,"(n,a)",1,1.4344516730827233e-12
Ce141,"(n,a)",2,3.815197499343259e-12
Ce141,"(n,a)",3,8.253910001564217e-12
Ce141,"(n,a)",4,1.8029371746361367e-11
Ce141,"(n,a)",5,7.523881368438308e-11
Ce141,"(n,a)",6,3.658765329387825e-08
Ce141,"(n,a)",7,3.840692041997851e-06
Ce141,"(n,a)",8,8.985617695755374e-05
Ce141,"(n,3n)",1,0.0
Ce141,"(n,3n)",2,0.0
Ce141,"(n,3n)",3,0.0
Ce141,"(n,3n)",4,0.0
Ce141,"(n,3n)",5,0.0
Ce141,"(n,3n)",6,0.0
Ce141,"(n,3n)",7,0.0
Ce141,"(n,3n)",8,2.4145632883261974e-06
Ce141,"(n,4n)",1,0.0
Ce141,"(n,4n)",2,0.0
Ce141,"(n,4n)",3,0.0
Ce141,"(n,4n)",4,0.0
Ce141,"(n,4n)",5,0.0
Ce141,"(n,4n)",6,0.0
Ce141,"(n,4n)",7,0.0
Ce141,"(n,4n)",8,0.0
Ce141,fission,1,0.0
Ce141,fission,2,0.0
Ce141,fission,3,0.0
Ce141,fission,4,0.0
Ce141,fission,5,0.0
Ce141,fission,6,0.0
Ce141,fission,7,0.0
Ce141,fission,8,0.0
Ce142,"(n,gamma)",1,0.9297566009200396
Ce142,"(n,gamma)",2,0.520543073001649
Ce142,"(n,gamma)",3,0.3504185698681524
Ce142,"(n,gamma)",4,0.23797966508309168
Ce142,"(n,gamma)",5,0.12662545327496796
Ce142,"(n,gamma)",6,0.06951032753076583
Ce142,"(n,gamma)",7,0.015378001662287531
Ce142,"(n,gamma)",8,0.006642460485532327
Ce142,"(n,2n)",1,0.0
Ce142,"(n,2n)",2,0.0
Ce142,"(n,2n)",3,0.0
Ce142,"(n,2n)",4,0.0
Ce142,"(n,2n)",5,0.0
Ce142,"(n,2n)",6,0.0
Ce142,"(n,2n)",7,0.0
Ce142,"(n,2n)",8,0.009386812084141391
Ce142,"(n,p)",1,0.0
Ce142,"(n,p)",2,0.0
Ce142,"(n,p)",3,0.0
Ce142,"(n,p)",4,0.0
Ce142,"(n,p)",5,0.0
Ce142,"(n,p)",6,0.0
Ce142,"(n,p)",7,0.0
Ce142,"(n,p)",8,1.2999642186367882e-06
Ce142,"(n,a)",1,0.0
Ce142,"(n,a)",2,0.0
Ce142,"(n,a)",3,0.0
Ce142,"(n,a)",4,0.0
Ce142,"(n,a)",5,0.0
Ce142,"(n,a)",6,0.0
Ce142,"(n,a)",7,6.171872651523407e-10
Ce142,"(n,a)",8,8.808871278049868e-06
Ce142,"(n,3n)",1,0.0
Ce142,"(n,3n)",2,0.0
Ce142,"(n,3n)",3,0.0
Ce142,"(n,3n)",4,0.0
Ce142,"(n,3n)",5,0.0
Ce142,"(n,3n)",6,0.0
Ce142,"(n,3n)",7,0.0
Ce142,"(n,3n)",8,2.5321906116292957e-05
Ce142,"(n,4n)",1,0.0
Ce142,"(n,4n)",2,0.0
Ce142,"(n,4n)",3,0.0
Ce142,"(n,4n)",4,0.0
Ce142,"(n,4n)",5,0.0
Ce142,"(n,4n)",6,0.0
Ce142,"(n,4n)",7,0.0
Ce142,"(n,4n)",8,0.0
Ce142,fission,1,0.0
Ce142,fission,2,0.0
Ce142,fission,3,0.0
Ce142,fission,4,0.0
Ce142,fission,5,0.0
Ce142,fission,6,0.0
Ce142,fission,7,0.0
Ce142,fission,8,0.0
Ce143,"(n,gamma)",1,5.7720382947113835
Ce143,"(n,gamma)",2,3.153562171439054
Ce143,"(n,gamma)",3,2.0337235465602146
Ce143,"(n,gamma)",4,1.2647881913506764
Ce143,"(n,gamma)",5,0.481382952950307
Ce143,"(n,gamma)",6,4.794289271447387
Ce143,"(n,gamma)",7,0.07570835390892901
Ce143,"(n,gamma)",8,0.00462948376385728
Ce143,"(n,2n)",1,0.0
Ce143,"(n,2n)",2,0.0
Ce143,"(n,2n)",3,0.0
Ce143,"(n,2n)",4,0.0
Ce143,"(n,2n)",5,0.0
Ce143,"(n,2n)",6,0.0
Ce143,"(n,2n)",7,0.0
Ce143,"(n,2n)",8,0.026896264265548298
Ce143,"(n,p)",1,0.0
Ce143,"(n,p)",2,0.0
Ce143,"(n,p)",3,0.0
Ce143,"(n,p)",4,0.0
Ce143,"(n,p)",5,0.0
Ce143,"(n,p)",6,0.0
Ce143,"(n,p)",7,0.0
Ce143,"(n,p)",8,8.569196185871148e-07
Ce143,"(n,a)",1,0.0
Ce143,"(n,a)",2,0.0
Ce143,"(n,a)",3,0.0
Ce143,"(n,a)",4,0.0
Ce143,"(n,a)",5,0.0
Ce143,"(n,a)",6,2.383584200585328e-05
Ce143,"(n,a)",7,6.513382096470234e-07
Ce143,"(n,a)",8,5.27831688938523e-06
Ce143,"(n,3n)",1,0.0
Ce143,"(n,3n)",2,0.0
Ce143,"(n,3n)",3,0.0
Ce143,"(n,3n)",4,0.0
Ce143,"(n,3n)",5,0.0
Ce143,"(n,3n)",6,0.0
Ce143,"(n,3n)",7,0.0
Ce143,"(n,3n)",8,3.211480908136904e-05
Ce143,"(n,4n)",1,0.0
Ce143,"(n,4n)",2,0.0
Ce143,"(n,4n)",3,0.0
Ce143,"(n,4n)",4,0.0
Ce143,"(n,4n)",5,0.0
Ce143,"(n,4n)",6,0.0
Ce143,"(n,4n)",7,0.0
Ce143,"(n,4n)",8,0.0
Ce143,fission,1,0.0
Ce143,fission,2,0.0
Ce143,fission,3,0.0
Ce143,fission,4,0.0
Ce143,fission,5,0.0
Ce143,fission,6,0.0
Ce143,fission,7,0.0
Ce143,fission,8,0.0
Ce144,"(n,gamma)",1,0.963736887753134
Ce144,"(n,gamma)",2,0.5396174714170664
Ce144,"(n,gamma)",3,0.3633201080216044
Ce144,"(n,gamma)",4,0.2468313849436541
Ce144,"(n,gamma)",5,0.1315769033037381
Ce144,"(n,gamma)",6,0.2998991083046909
Ce144,"(n,gamma)",7,0.01663447267835811
Ce144,"(n,gamma)",8,0.005267930087077665
Ce144,"(n,2n)",1,0.0
Ce144,"(n,2n)",2,0.0
Ce144,"(n,2n)",3,0.0
Ce144,"(n,2n)",4,0.0
Ce144,"(n,2n)",5,0.0
Ce144,"(n,2n)",6,0.0
Ce144,"(n,2n)",7,0.0
Ce144,"(n,2n)",8,0.013130932167891742
Ce144,"(n,p)",1,0.0
Ce144,"(n,p)",2,0.0
Ce144,"(n,p)",3,0.0
Ce144,"(n,p)",4,0.0
Ce144,"(n,p)",5,0.0
Ce144,"(n,p)",6,0.0
Ce144,"(n,p)",7,0.0
Ce144,"(n,p)",8,4.726306597739728e-07
Ce144,"(n,a)",1,0.0
Ce144,"(n,a)",2,0.0
Ce144,"(n,a)",3,0.0
Ce144,"(n,a)",4,0.0
Ce144,"(n,a)",5,0.0
Ce144,"(n,a)",6,0.0
Ce144,"(n,a)",7,5.0219059282681615e-11
Ce144,"(n,a)",8,2.0843111255825873e-06
Ce144,"(n,3n)",1,0.0
Ce144,"(n,3n)",2,0.0
Ce144,"(n,3n)",3,0.0
Ce144,"(n,3n)",4,0.0
Ce144,"(n,3n)",5,0.0
Ce144,"(n,3n)",6,0.0
Ce144,"(n,3n)",7,0.0
Ce144,"(n,3n)",8,0.00010821782511092235
Ce144,"(n,4n)",1,0.0
Ce144,"(n,4n)",2,0.0
Ce144,"(n,4n)",3,0.0
Ce144,"(n,4n)",4,0.0
Ce144,"(n,4n)",5,0.0
Ce144,"(n,4n)",6,0.0
Ce144,"(n,4n)",7,0.0
Ce144,"(n,4n)",8,0.0
Ce144,fission,1,0.0
Ce144,fission,2,0.0
Ce144,fission,3,0.0
Ce144,fission,4,0.0
Ce144,fission,5,0.0
Ce144,fission,6,0.0
Ce144,fission,7,0.0
Ce144,fission,8,0.0
Pr141,"(n,gamma)",1,11.085420141242361
Pr141,"(n,gamma)",2,6.183099778987174
Pr141,"(n,gamma)",3,4.1344031794649805
Pr141,"(n,gamma)",4,2.767899979662601
Pr141,"(n,gamma)",5,1.376929488806765
Pr141,"(n,gamma)",6,2.131570490788708
Pr141,"(n,gamma)",7,0.06887804147457413
Pr141,"(n,gamma)",8,0.01650311618017493
Pr141,"(n,2n)",1,0.0
Pr141,"(n,2n)",2,0.0
Pr141,"(n,2n)",3,0.0
Pr141,"(n,2n)",4,0.0
Pr141,"(n,2n)",5,0.0
Pr141,"(n,2n)",6,0.0
Pr141,"(n,2n)",7,0.0
Pr141,"(n,2n)",8,0.0008387662497006744
Pr141,"(n,p)",1,0.0
Pr141,"(n,p)",2,0.0
Pr141,"(n,p)",3,0.0
Pr141,"(n,p)",4,0.0
Pr141,"(n,p)",5,0.0
Pr141,"(n,p)",6,0.0
Pr141,"(n,p)",7,0.0
Pr141,"(n,p)",8,1.2497649918415036e-05
Pr141,"(n,a)",1,0.0
Pr141,"(n,a)",2,0.0
Pr141,"(n,a)",3,0.0
Pr141,"(n,a)",4,0.0
Pr141,"(n,a)",5,0.0
Pr141,"(n,a)",6,0.0
Pr141,"(n,a)",7,7.596766713851087e-09
Pr141,"(n,a)",8,1.440011105064636e-05
Pr141,"(n,3n)",1,0.0
Pr141,"(n,3n)",2,0.0
Pr141,"(n,3n)",3,0.0
Pr141,"(n,3n)",4,0.0
Pr141,"(n,3n)",5,0.0
Pr141,"(n,3n)",6,0.0
Pr141,"(n,3n)",7,0.0
Pr141,"(n,3n)",8,1.305668173941446e-07
Pr141,"(n,4n)",1,0.0
Pr141,"(n,4n)",2,0.0
Pr141,"(n,4n)",3,0.0
Pr141,"(n,4n)",4,0.0
Pr141,"(n,4n)",5,0.0
Pr141,"(n,4n)",6,0.0
Pr141,"(n,4n)",7,0.0
Pr141,"(n,4n)",8,0.0
Pr141,fission,1,0.0
Pr141,fission,2,0.0
Pr141,fission,3,0.0
Pr141,fission,4,0.0
Pr141,fission,5,0.0
Pr141,fission,6,0.0
Pr141,fission,7,0.0
Pr141,fission,8,0.0
Pr142,"(n,gamma)",1,19.27161914952602
Pr142,"(n,gamma)",2,10.718898819352056
Pr142,"(n,gamma)",3,7.131735490842225
Pr142,"(n,gamma)",4,4.725167218192202
Pr142,"(n,gamma)",5,2.2530920113511907
Pr142,"(n,gamma)",6,10.697061416981926
Pr142,"(n,gamma)",7,0.20506418786057595
Pr142,"(n,gamma)",8,0.004223436037678708
Pr142,"(n,2n)",1,0.0
Pr142,"(n,2n)",2,0.0
Pr142,"(n,2n)",3,0.0
Pr142,"(n,2n)",4,0.0
Pr142,"(n,2n)",5,0.0
Pr142,"(n,2n)",6,0.0
Pr142,"(n,2n)",7,0.0
Pr142,"(n,2n)",8,0.0155490793095269
Pr142,"(n,p)",1,0.0
Pr142,"(n,p)",2,0.0
Pr142,"(n,p)",3,0.0
Pr142,"(n,p)",4,0.0
Pr142,"(n,p)",5,0.0
Pr142,"(n,p)",6,0.0
Pr142,"(n,p)",7,7.733257552252341e-10
Pr142,"(n,p)",8,2.5444619728865548e-05
Pr142,"(n,a)",1,0.0
Pr142,"(n,a)",2,0.0
Pr142,"(n,a)",3,0.0
Pr142,"(n,a)",4,0.0
Pr142,"(n,a)",5,0.0
Pr142,"(n,a)",6,0.014314080851226194
Pr142,"(n,a)",7,0.0004807192402005097
Pr142,"(n,a)",8,9.817319594958219e-05
Pr142,"(n,3n)",1,0.0
Pr142,"(n,3n)",2,0.0
Pr142,"(n,3n)",3,0.0
Pr142,"(n,3n)",4,0.0
Pr142,"(n,3n)",5,0.0
Pr142,"(n,3n)",6,0.0
Pr142,"(n,3n)",7,0.0
Pr142,"(n,3n)",8,1.2836452491104484e-06
Pr142,"(n,4n)",1,0.0
Pr142,"(n,4n)",2,0.0
Pr142,"(n,4n)",3,0.0
Pr142,"(n,4n)",4,0.0
Pr142,"(n,4n)",5,0.0
Pr142,"(n,4n)",6,0.0
Pr142,"(n,4n)",7,0.0
Pr142,"(n,4n)",8,0.0
Pr142,fission,1,0.0
Pr142,fission,2,0.0
Pr142,fission,3,0.0
Pr142,fission,4,0.0
Pr142,fission,5,0.0
Pr142,fission,6,0.0
Pr142,fission,7,0.0
Pr142,fission,8,0.0
Pr143,"(n,gamma)",1,86.58826988761395
Pr143,"(n,gamma)",2,48.35887395875347
Pr143,"(n,gamma)",3,32.41105757168797
Pr143,"(n,gamma)",4,21.805143762163336
Pr143,"(n,gamma)",5,11.091635433412213
Pr143,"(n,gamma)",6,14.654810726612475
Pr143,"(n,gamma)",7,0.06603380777737382
Pr143,"(n,gamma)",8,0.011119871337409536
Pr143,"(n,2n)",1,0.0
Pr143,"(n,2n)",2,0.0
Pr143,"(n,2n)",3,0.0
Pr143,"(n,2n)",4,0.0
Pr143,"(n,2n)",5,0.0
Pr143,"(n,2n)",6,0.0
Pr143,"(n,2n)",7,0.0
Pr143,"(n,2n)",8,0.008043101179909829
Pr143,"(n,p)",1,0.0
Pr143,"(n,p)",2,0.0
Pr143,"(n,p)",3,0.0
Pr143,"(n,p)",4,0.0
Pr143,"(n,p)",5,0.0
Pr143,"(n,p)",6,0.0
Pr143,"(n,p)",7,0.0
Pr143,"(n,p)",8,3.428485420021423e-06
Pr143,"(n,a)",1,0.0
Pr143,"(n,a)",2,0.0
Pr143,"(n,a)",3,0.0
Pr143,"(n,a)",4,0.0
Pr143,"(n,a)",5,0.0
Pr143,"(n,a)",6,0.0
Pr143,"(n,a)",7,6.94910432951528e-08
Pr143,"(n,a)",8,1.809593056900578e-05
Pr143,"(n,3n)",1,0.0
Pr143,"(n,3n)",2,0.0
Pr143,"(n,3n)",3,0.0
Pr143,"(n,3n)",4,0.0
Pr143,"(n,3n)",5,0.0
Pr143,"(n,3n)",6,0.0
Pr143,"(n,3n)",7,0.0
Pr143,"(n,3n)",8,2.7988531021660804e-05
Pr143,"(n,4n)",1,0.0
Pr143,"(n,4n)",2,0.0
Pr143,"(n,4n)",3,0.0
Pr143,"(n,4n)",4,0.0
Pr143,"(n,4n)",5,0.0
Pr143,"(n,4n)",6,0.0
Pr143,"(n,4n)",7,0.0
Pr143,"(n,4n)",8,0.0
Pr143,fission,1,0.0
Pr143,fission,2,0.0
Pr143,fission,3,0.0
Pr143,fission,4,0.0
Pr143,fission,5,0.0
Pr143,fission,6,0.0
Pr143,fission,7,0.0
Pr143,fission,8,0.0
Nd142,"(n,gamma)",1,18.007635866704398
Nd142,"(n,gamma)",2,10.021614697867935
Nd142,"(n,gamma)",3,6.674276813025413
Nd142,"(n,gamma)",4,4.430159149969405
Nd142,"(n,gamma)",5,2.1178549681962737
Nd142,"(n,gamma)",6,0.1541547879763202
Nd142,"(n,gamma)",7,0.024766581505832913
Nd142,"(n,gamma)",8,0.025470045139159472
Nd142,"(n,2n)",1,0.0
Nd142,"(n,2n)",2,0.0
Nd142,"(n,2n)",3,0.0
Nd142,"(n,2n)",4,0.0
Nd142,"(n,2n)",5,0.0
Nd142,"(n,2n)",6,0.0
Nd142,"(n,2n)",7,0.0
Nd142,"(n,2n)",8,0.0009004473994987246
Nd142,"(n,p)",1,0.0
Nd142,"(n,p)",2,0.0
Nd142,"(n,p)",3,0.0
Nd142,"(n,p)",4,0.0
Nd142,"(n,p)",5,0.0
Nd142,"(n,p)",6,0.0
Nd142,"(n,p)",7,0.0
Nd142,"(n,p)",8,2.3023931172877002e-05
Nd142,"(n,a)",1,0.0
Nd142,"(n,a)",2,0.0
Nd142,"(n,a)",3,0.0
Nd142,"(n,a)",4,0.0
Nd142,"(n,a)",5,0.0
Nd142,"(n,a)",6,0.0
Nd142,"(n,a)",7,7.111392028776026e-08
Nd142,"(n,a)",8,2.3014293550735115e-05
Nd142,"(n,3n)",1,0.0
Nd142,"(n,3n)",2,0.0
Nd142,"(n,3n)",3,0.0
Nd142,"(n,3n)",4,0.0
Nd142,"(n,3n)",5,0.0
Nd142,"(n,3n)",6,0.0
Nd142,"(n,3n)",7,0.0
Nd142,"(n,3n)",8,1.277316339492998e-07
Nd142,"(n,4n)",1,0.0
Nd142,"(n,4n)",2,0.0
